Name,GP,Total Adj EPA,Adj EPA Per Rush,Adj EPA Per Reception,Adj EPA Per Touch,Adj EPA Per Play
C.Kupp,1,17.709354836535656,0.0,1.9452048879230002,1.9452048879230002,0.2213669354566957
D.Swift,1,10.469978203077382,0.2281031143851126,2.349477162433564,0.5816654557265212,0.12925899016144915
A.Brown,1,11.55922498896746,0.0,1.7057906141746897,1.7057906141746897,0.1229704786060368
A.Dillon,1,8.11225180873115,-0.011188090583591215,1.448061935253567,0.47522858469546153,0.12107838520494255
L.Fournette,1,6.733446406022623,0.23123961575202975,0.9387072376149993,0.29275853939228796,0.08977928541363497
A.Ekeler,1,6.477120613076313,-0.1306505223249299,2.0765569814063327,0.35984003405979514,0.08198886851995332
N.Chubb,1,7.130658129489781,0.31441412665206026,0.21354734314445525,0.31002861432564266,0.07505955925778716
K.Hunt,1,6.672686510721613,0.16771906464968545,1.2069441998937682,0.4448457673814409,0.07023880537601698
R.Penny,1,4.264960441911525,0.07966650715142096,1.80964927705128,0.3268069028514008,0.06664000690486757
C.Samuel,1,5.054760823660827,-0.9675670269496434,1.360220988439887,0.5842916499767102,0.060900732815190685
R.Burkhead,1,5.218453126045916,-0.06895509742426117,1.0336138548909195,0.22119462686920743,0.060679687512161816
M.Pittman,1,5.998238780645337,0.0,1.283254869973745,1.283254869973745,0.05767537289082055
J.Williams,1,4.349329878843587,-0.5521470935612106,0.8853722474683168,0.3263369481790562,0.05436662348554484
J.Mixon,1,5.85311089553244,-0.07832125674706936,1.1397265739112703,0.1724532966237653,0.053698265096627895
J.Robinson,1,4.229784574285712,0.22256170059472077,1.3226864797553566,0.31423876552477376,0.0528723071785714
E.Elliott,1,4.1030475191656555,0.3367677036798381,0.15020790256224426,0.31980772176005684,0.050037164867873844
Mi.Carter,1,4.663017465519826,-0.16578524838503314,0.8831575889617044,0.266132390522447,0.049084394373892906
C.Edmonds,1,3.492070326649041,-0.24708273680543238,1.6142657920785577,0.21825439541556513,0.047836579817110154
T.Hill,1,6.0880710224545425,1.325613571724088,0.8397723438478832,1.013287068089385,0.04257392323394785
D.Harris,1,2.5605361450199187,0.03685492357666011,0.8563549933866943,0.18585493626939362,0.04064343087333204
C.Patterson,1,3.610056055537921,0.1739955037855755,0.6234782602119537,0.22793343455674087,0.04011173395042134
C.McCaffrey,1,2.5827622875084235,-0.15544357346946813,1.079016992170397,0.19725944528477904,0.03973480442320652
D.Henderson,1,2.040778944861264,-0.2191042816212702,0.9778269211875553,0.113376608047848,0.0255097368107658
A.St. Brown,1,1.9659806578914867,0.0,1.1513858485891741,1.1513858485891741,0.024271366146808478
A.Gibson,1,1.9653489236879569,-0.02811969914371007,1.0284819049575604,0.3240808355567134,0.023678902695035624
M.Sanders,1,1.936222574702787,-0.0005668655187019422,0.971795913222956,0.12908150498018578,0.02059811249683816
D.Pierce,1,1.3493224863871487,0.047722157490761835,0.8243787539887685,0.1124435405322624,0.015689796353338937
S.Barkley,1,1.1106921853084268,0.1354610520257859,1.0265607065689109,0.3493249691161359,0.015426280351505929
K.Drake,1,0.16101326303338137,-0.16270095619751143,1.9507237812060072,0.013417771919448448,0.0024031830303489756
D.Cook,1,0.010945179703784502,-0.09974117538345097,0.8900340455440051,0.029359940389695485,0.00014401552241821713
I.Pacheco,1,-0.07447287086950477,-0.006206072572458731,0.0,-0.006206072572458731,-0.000919418158882775
C.Kirk,1,-0.34678410128920045,0.0,1.541798393075734,1.541798393075734,-0.004334801266115006
M.Gordon,1,-0.4346411467714715,-0.16152055635994506,0.7518027647739346,-0.031045796197962248,-0.005433014334643394
Br.Hall,1,-0.5268107448876311,-0.26418636046729294,0.11655097033916324,-0.07381769506406484,-0.005545376261975064
J.Chase,1,-0.8211676380164805,0.0,1.9485940127876233,1.9485940127876233,-0.007533648055197069
D.Henry,1,-1.0039610773343806,-0.03587893779952625,0.0,-0.03587893779952625,-0.012243427772370495
B.Cooks,1,-1.1250200231093659,0.0,1.1628647902080036,1.1628647902080036,-0.0130816281756903
J.Taylor,1,-1.6278826715788322,0.0275841465928367,0.48348790497211647,0.07968743326475439,-0.01565271799595031
J.Conner,1,-1.1686971695518862,-0.3341201853158017,1.465177563433153,0.26564573093384986,-0.015793204993944408
N.Harris,1,-1.2355765673445545,-0.38095250711884765,1.286974251921961,-0.10296471394537954,-0.015840725222366084
C.Claypool,1,-2.299123793227408,0.0903901955034061,0.1379848568435719,0.1094280600394724,-0.02947594606701805
D.Samuel,1,-2.39228835217427,-0.5506905521313553,1.3267917559306734,-0.17519409051894957,-0.029534424100916914
Z.Moss,1,-3.854157310732196,-0.9590428928138928,0.31668334102519347,-0.32117977589434965,-0.0592947278574184
A.Kamara,1,-4.964129228923248,-0.5486690990156957,0.5653743697354076,-0.27015823182791987,-0.07091613184176068
Ja.Williams,1,-6.231422749338294,-0.5623885039291725,0.20005294800333448,-0.49885171626813024,-0.07693114505355918
D.Montgomery,1,-5.504795172380682,-0.635293461826625,1.7396824061025749,-0.2790470816372451,-0.0775323263715589
D.Johnson,1,-6.572292074691795,0.0,0.41329249531403445,0.41329249531403445,-0.08426015480374097
D.Adams,1,,0.0,,,
