QB Name,GP,Total Adj EPA,Adj EPA Per Touch,Adj EPA Per Play
P.Mahomes,1,58.6725932902057,1.3969665069096595,0.7243530035827864
J.Allen,1,27.36818653110352,0.6516234888357981,0.4210490235554388
R.Tannehill,1,20.35928196447749,0.5655356101243747,0.24828392639606695
R.Wilson,1,19.473561922978025,0.43274582051062277,0.2434195240372253
G.Smith,1,14.776047986652044,0.4104457774070012,0.23087574979143818
K.Cousins,1,16.556070846886872,0.5016991165723295,0.2178430374590378
J.Herbert,1,17.191602087681805,0.45241058125478434,0.21761521629976968
L.Jackson,1,11.980194897110279,0.31526828676605995,0.17880887906134743
C.Wentz,1,12.303174145379206,0.251085186640392,0.14823101379974946
T.Tagovailoa,1,8.30828856593149,0.21863917278767078,0.1138121721360478
M.Mariota,1,6.40284696248234,0.1422854880551631,0.07114274402758156
B.Mayfield,1,4.258347346446262,0.12166706704132176,0.06551303609917325
T.Brady,1,2.834545137758229,0.09143693992768481,0.03779393517010972
J.Hurts,1,1.1689974458024743,0.023379948916049487,0.012436143040451854
J.Winston,1,0.10529471215396513,0.002507016956046789,0.0015042101736280733
T.Lawrence,1,-0.13740012247801758,-0.0028625025516253663,-0.0017175015309752197
M.Trubisky,1,-0.4537213242661349,-0.011066373762588656,-0.005816940054694037
M.Ryan,1,-1.1174796069891189,-0.01995499298194855,-0.01074499622104922
J.Brissett,1,-2.1905941023433,-0.0561690795472641,-0.02305888528782421
K.Murray,1,-3.2692665286115683,-0.07430151201389928,-0.044179277413669844
J.Goff,1,-8.063972482623232,-0.20676852519546748,-0.09955521583485472
T.Lance,1,-10.802767912663466,-0.2512271607596155,-0.13336750509461068
J.Burrow,1,-17.84001972952494,-0.26235323131654326,-0.16366990577545817
D.Jones,1,-12.637150080124837,-0.371680884709554,-0.1755159733350672
J.Flacco,1,-16.941976263594018,-0.268920258152286,-0.17833659224835807
D.Prescott,1,-15.201021420763295,-0.475031919398853,-0.1853783100093085
D.Mills,1,-17.65077114833203,-0.43050661337395196,-0.205241524980605
M.Jones,1,-15.404161018788418,-0.46679275814510357,-0.24451049236172093
A.Rodgers,1,-18.110165784693674,-0.47658331012351773,-0.27030098186109963
M.Stafford,1,-34.55078459106826,-0.705118052878944,-0.4318848073883532
D.Carr,1,,,
